Time(s),MeasuredVoltage(V),Current(A),Capacitance(F)
0.637,0,-1.65310304726196e-06,0
0.638,0,-3.23115119138984e-06,0
0.639,0,-1.98186307965575e-06,0
0.64,0,-3.62566322294116e-06,0
0.641,0,-2.44212712291301e-06,0
0.642,0,-2.83663915804755e-06,0
0.643,0,-1.45584702722703e-06,0
0.644,0,-4.02017525270278e-06,0
0.645,0,-8.55706346674449e-06,0
0.646,0,-6.97901541899877e-06,0
0.647,0,5.8246520613276e-07,0
0.648,0,2.81803351743758e-06,0
0.649,0,1.3714893093804e-06,0
0.65,0,3.01528954769377e-06,0
0.651,0,2.62077748763407e-06,0
0.652,0,2.88378552747267e-06,0
0.653,0,7.79721231267982e-07,0
0.654,0,3.08104155787979e-06,0
0.655,0,6.63165018280945e-06,0
0.656,0,4.72484182890045e-06,0
0.657,0,-1.12708699283717e-06,0
0.658,0,-3.42840720738929e-06,0
0.659,0,-6.01070935216213e-07,0
0.66,0,-3.55991121780692e-06,0
0.661,0,-2.70513514653524e-06,0
0.662,0,-2.83663915804755e-06,0
0.663,0,-1.40806882173616e-07,0
0.664,0,-2.63938314070439e-06,0
0.665,0,-6.32149539070988e-06,0
0.666,0,-5.20371133126243e-06,0
0.667,0,2.16051341985207e-06,0
0.668,0,2.94953753755807e-06,0
0.669,0,1.04272926548323e-06,0
0.67,0,2.22626542938445e-06,0
0.671,0,1.70024935453176e-06,0
0.672,0,1.89750538222488e-06,0
0.673,0,7.13969222839467e-07,0
0.674,0,3.34404959912716e-06,0
0.675,0,6.43439414422554e-06,0
0.676,0,5.05360188688693e-06,0
0.677,0,-2.57363113482374e-06,0
0.678,0,-4.28318327155023e-06,0
0.679,0,-1.98186307965575e-06,0
0.68,0,-3.62566322294116e-06,0
0.681,0,-1.91611107327674e-06,0
0.682,0,-1.85035906684787e-06,0
0.683,0,5.16713197854551e-07,0
0.684,0,-2.44212712291301e-06,0
0.685,0,-6.71600740827646e-06,0
0.686,0,-6.18999138445866e-06,0
0.687,0,1.04272926548323e-06,0
0.688,0,2.22626542938445e-06,0
0.689,0,3.85209181448393e-07,0
0.69,0,2.29201743896708e-06,0
0.691,0,1.56874533632066e-06,0
0.692,0,2.02900940093803e-06,0
0.693,0,5.8246520613276e-07,0
0.694,0,2.81803351743758e-06,0
0.695,0,5.31660993418509e-06,0
0.696,0,5.71112200664819e-06,0
0.697,0,-2.50787912889328e-06,0
0.698,0,-2.44212712291301e-06,0
0.699,0,-1.45584702722703e-06,0
0.7,0,-2.70513514653524e-06,0
0.701,0,-2.24487110467323e-06,0
0.702,0,-2.17911909849363e-06,0
0.703,0,-8.64078964426401e-07,0
0.704,0,-2.57363113482374e-06,0
0.705,0,-7.30777543129e-06,0
0.706,0,-6.05848737800953e-06,0
0.707,0,1.5029933272904e-06,0
